T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
9.8798E+0	9.9416E+0	9.9107E+0	-30.9000E-3	1.0000E-6	-1.0000E-6	10.3756E-3	-10.3697E-3	10.3726E+3	1.0000E-6	-1.0000E-6	14.0844E-3	-14.1036E-3	14.0940E+3	-150.0000E+0	429.3848E-12	-150.0000E+0	216.0844E-12	16.2461E-6	21.6614E-6	10.8307E-6	00:27:27	11/03/2023
9.9467E+0	9.9086E+0	9.9276E+0	19.0500E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3698E-3	10.3727E+3	1.0000E-6	-1.0000E-6	14.0859E-3	-14.1070E-3	14.0965E+3	-150.0000E+0	-1.8931E-9	-150.0000E+0	834.3943E-12	16.2461E-6	10.8307E-6	21.6614E-6	00:27:30	11/03/2023
9.8917E+0	9.8692E+0	9.8804E+0	11.2500E-3	1.0000E-6	-1.0000E-6	10.3751E-3	-10.3699E-3	10.3725E+3	1.0000E-6	-1.0000E-6	14.0896E-3	-14.1104E-3	14.1000E+3	-150.0000E+0	-713.9270E-12	-150.0000E+0	749.3568E-12	10.8307E-6	10.8307E-6	10.8307E-6	00:27:33	11/03/2023
9.8717E+0	9.8815E+0	9.8766E+0	-4.9000E-3	1.0000E-6	-1.0000E-6	10.3759E-3	-10.3695E-3	10.3727E+3	1.0000E-6	-1.0000E-6	14.0907E-3	-14.1088E-3	14.0997E+3	-150.0000E+0	-1.2883E-9	-150.0000E+0	-786.3536E-12	10.8307E-6	21.6614E-6	0.0000E+0	00:27:37	11/03/2023
9.9014E+0	9.9129E+0	9.9072E+0	-5.7500E-3	1.0000E-6	-1.0000E-6	10.3754E-3	-10.3699E-3	10.3726E+3	1.0000E-6	-1.0000E-6	14.0879E-3	-14.1057E-3	14.0968E+3	-150.0000E+0	-1.5796E-9	-150.0000E+0	-634.5865E-12	0.0000E+0	0.0000E+0	0.0000E+0	00:27:40	11/03/2023
9.9229E+0	9.9392E+0	9.9310E+0	-8.1500E-3	1.0000E-6	-1.0000E-6	10.3758E-3	-10.3697E-3	10.3727E+3	1.0000E-6	-1.0000E-6	14.0856E-3	-14.1063E-3	14.0959E+3	-150.0000E+0	350.7571E-12	-150.0000E+0	681.2035E-12	16.2461E-6	21.6614E-6	10.8307E-6	00:27:43	11/03/2023
9.8909E+0	9.8811E+0	9.8860E+0	4.9000E-3	1.0000E-6	-1.0000E-6	10.3754E-3	-10.3699E-3	10.3726E+3	1.0000E-6	-1.0000E-6	14.0882E-3	-14.1101E-3	14.0992E+3	-150.0000E+0	-1.3682E-9	-150.0000E+0	-1.8307E-9	5.4154E-6	0.0000E+0	10.8307E-6	00:27:46	11/03/2023
9.8784E+0	9.8591E+0	9.8687E+0	9.6500E-3	1.0000E-6	-1.0000E-6	10.3753E-3	-10.3696E-3	10.3725E+3	1.0000E-6	-1.0000E-6	14.0925E-3	-14.1085E-3	14.1005E+3	-150.0000E+0	-1.3519E-9	-150.0000E+0	-37.5909E-12	5.4154E-6	10.8307E-6	0.0000E+0	00:27:49	11/03/2023
9.8903E+0	9.9335E+0	9.9119E+0	-21.6000E-3	1.0000E-6	-1.0000E-6	10.3753E-3	-10.3699E-3	10.3726E+3	1.0000E-6	-1.0000E-6	14.0874E-3	-14.1098E-3	14.0986E+3	-150.0000E+0	-84.6629E-12	-150.0000E+0	-1.7798E-9	16.2461E-6	10.8307E-6	21.6614E-6	00:27:52	11/03/2023
9.8785E+0	9.8292E+0	9.8539E+0	24.6500E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3699E-3	10.3727E+3	1.0000E-6	-1.0000E-6	14.0929E-3	-14.1088E-3	14.1008E+3	-150.0000E+0	-2.1406E-9	-150.0000E+0	-1.6447E-9	0.0000E+0	10.8307E-6	-10.8307E-6	00:27:55	11/03/2023
9.9119E+0	9.9246E+0	9.9183E+0	-6.3500E-3	1.0000E-6	-1.0000E-6	10.3754E-3	-10.3692E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0864E-3	-14.1083E-3	14.0973E+3	-150.0000E+0	-1.8896E-9	-150.0000E+0	-1.2837E-9	27.0768E-6	21.6614E-6	32.4921E-6	00:27:58	11/03/2023
9.8982E+0	9.8858E+0	9.8920E+0	6.2000E-3	1.0000E-6	-1.0000E-6	10.3752E-3	-10.3696E-3	10.3724E+3	1.0000E-6	-1.0000E-6	14.0906E-3	-14.1127E-3	14.1016E+3	-150.0000E+0	-1.0581E-9	-150.0000E+0	48.5154E-12	5.4154E-6	10.8307E-6	0.0000E+0	00:28:02	11/03/2023
9.8620E+0	9.8366E+0	9.8493E+0	12.7000E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3691E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0944E-3	-14.1155E-3	14.1049E+3	-150.0000E+0	-1.2056E-9	-150.0000E+0	803.6660E-12	21.6614E-6	43.3229E-6	0.0000E+0	00:28:05	11/03/2023
9.8599E+0	9.8725E+0	9.8662E+0	-6.3000E-3	1.0000E-6	-1.0000E-6	10.3754E-3	-10.3691E-3	10.3722E+3	1.0000E-6	-1.0000E-6	14.0908E-3	-14.1094E-3	14.1001E+3	-150.0000E+0	646.9715E-12	-150.0000E+0	-1.9727E-9	16.2461E-6	-0.0000E+0	32.4921E-6	00:28:08	11/03/2023
9.9000E+0	9.9122E+0	9.9061E+0	-6.1000E-3	1.0000E-6	-1.0000E-6	10.3752E-3	-10.3697E-3	10.3724E+3	1.0000E-6	-1.0000E-6	14.0881E-3	-14.1077E-3	14.0979E+3	-150.0000E+0	-140.2128E-12	-150.0000E+0	491.4921E-12	0.0000E+0	10.8307E-6	-10.8307E-6	00:28:11	11/03/2023
9.8832E+0	9.8495E+0	9.8664E+0	16.8500E-3	1.0000E-6	-1.0000E-6	10.3752E-3	-10.3697E-3	10.3724E+3	1.0000E-6	-1.0000E-6	14.0910E-3	-14.1092E-3	14.1001E+3	-150.0000E+0	182.7863E-12	-150.0000E+0	-1.6162E-9	27.0768E-6	10.8307E-6	43.3229E-6	00:28:14	11/03/2023
9.8905E+0	9.8940E+0	9.8923E+0	-1.7500E-3	1.0000E-6	-1.0000E-6	10.3752E-3	-10.3695E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0890E-3	-14.1125E-3	14.1008E+3	-150.0000E+0	-650.2581E-12	-150.0000E+0	-1.5038E-9	16.2461E-6	21.6614E-6	10.8307E-6	00:28:17	11/03/2023
9.8530E+0	9.8445E+0	9.8487E+0	4.2500E-3	1.0000E-6	-1.0000E-6	10.3758E-3	-10.3692E-3	10.3725E+3	1.0000E-6	-1.0000E-6	14.0935E-3	-14.1124E-3	14.1029E+3	-150.0000E+0	-601.5493E-12	-150.0000E+0	-626.6578E-12	5.4154E-6	10.8307E-6	-0.0000E+0	00:28:20	11/03/2023
9.8792E+0	9.8683E+0	9.8738E+0	5.4500E-3	1.0000E-6	-1.0000E-6	10.3756E-3	-10.3694E-3	10.3725E+3	1.0000E-6	-1.0000E-6	14.0929E-3	-14.1125E-3	14.1027E+3	-150.0000E+0	-1.5125E-9	-150.0000E+0	-1.1488E-9	10.8307E-6	10.8307E-6	10.8307E-6	00:28:23	11/03/2023
9.8701E+0	9.8834E+0	9.8768E+0	-6.6500E-3	1.0000E-6	-1.0000E-6	10.3750E-3	-10.3691E-3	10.3720E+3	1.0000E-6	-1.0000E-6	14.0886E-3	-14.1129E-3	14.1008E+3	-150.0000E+0	637.9058E-12	-150.0000E+0	-1.5430E-9	16.2461E-6	21.6614E-6	10.8307E-6	00:28:27	11/03/2023
9.8764E+0	9.8437E+0	9.8601E+0	16.3500E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3694E-3	10.3724E+3	1.0000E-6	-1.0000E-6	14.0926E-3	-14.1169E-3	14.1048E+3	-150.0000E+0	-853.4607E-12	-150.0000E+0	585.0739E-12	16.2461E-6	21.6614E-6	10.8307E-6	00:28:30	11/03/2023
9.8353E+0	9.8668E+0	9.8511E+0	-15.7500E-3	1.0000E-6	-1.0000E-6	10.3754E-3	-10.3691E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0945E-3	-14.1137E-3	14.1041E+3	-150.0000E+0	-744.5866E-12	-150.0000E+0	-234.2617E-12	-5.4154E-6	-10.8307E-6	-0.0000E+0	00:28:33	11/03/2023
9.8776E+0	9.8406E+0	9.8591E+0	18.5000E-3	1.0000E-6	-1.0000E-6	10.3748E-3	-10.3696E-3	10.3722E+3	1.0000E-6	-1.0000E-6	14.0965E-3	-14.1122E-3	14.1043E+3	-150.0000E+0	751.5619E-12	-150.0000E+0	716.9031E-12	-5.4154E-6	10.8307E-6	-21.6614E-6	00:28:36	11/03/2023
9.8546E+0	9.8404E+0	9.8475E+0	7.1000E-3	1.0000E-6	-1.0000E-6	10.3752E-3	-10.3695E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0937E-3	-14.1143E-3	14.1040E+3	-150.0000E+0	691.7670E-12	-150.0000E+0	-1.7356E-9	10.8307E-6	-0.0000E+0	21.6614E-6	00:28:39	11/03/2023
9.8473E+0	9.8650E+0	9.8561E+0	-8.8500E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3689E-3	10.3722E+3	1.0000E-6	-1.0000E-6	14.0923E-3	-14.1173E-3	14.1048E+3	-150.0000E+0	-76.5035E-12	-150.0000E+0	-1.4169E-9	16.2461E-6	21.6614E-6	10.8307E-6	00:28:42	11/03/2023
9.8372E+0	9.7978E+0	9.8175E+0	19.7000E-3	1.0000E-6	-1.0000E-6	10.3760E-3	-10.3689E-3	10.3725E+3	1.0000E-6	-1.0000E-6	14.0973E-3	-14.1177E-3	14.1075E+3	-150.0000E+0	241.4689E-12	-150.0000E+0	56.9781E-12	0.0000E+0	0.0000E+0	-0.0000E+0	00:28:45	11/03/2023
9.8233E+0	9.8376E+0	9.8304E+0	-7.1500E-3	1.0000E-6	-1.0000E-6	10.3753E-3	-10.3693E-3	10.3723E+3	1.0000E-6	-1.0000E-6	14.0986E-3	-14.1110E-3	14.1048E+3	-150.0000E+0	-552.4282E-12	-150.0000E+0	517.8249E-12	-5.4154E-6	0.0000E+0	-10.8307E-6	00:28:48	11/03/2023
9.8835E+0	9.8483E+0	9.8659E+0	17.6000E-3	1.0000E-6	-1.0000E-6	10.3755E-3	-10.3686E-3	10.3720E+3	1.0000E-6	-1.0000E-6	14.0932E-3	-14.1185E-3	14.1059E+3	-150.0000E+0	-300.3516E-12	-150.0000E+0	-1.7788E-9	-0.0000E+0	-0.0000E+0	-0.0000E+0	00:28:51	11/03/2023
