T [K]	T [K]	T_avg [K]	T_err [K]	A_I [A]	A_I [A]	A_V [V]	A_V [V]	A_R [ohm]	B_I [A]	B_I [A]	B_V [V]	B_V [V]	B_R [ohm]	A_Vg [V]	A_Ileak [A]	B_Vg [V]	B_Ileak [A]	B [T]	B1 [T]	B2 [T]	Time	Day
9.9606E+0	9.9975E+0	9.9791E+0	-18.4500E-3	1.0000E-6	-1.0000E-6	4.3270E-3	-4.3234E-3	4.3252E+3	1.0000E-6	-1.0000E-6	3.9945E-3	-3.9986E-3	3.9965E+3	50.0000E+0	1.4352E-9	50.0000E+0	1.5264E-9	27.0768E-6	10.8307E-6	43.3229E-6	01:22:53	12/03/2023
9.9839E+0	9.9618E+0	9.9729E+0	11.0500E-3	1.0000E-6	-1.0000E-6	4.3263E-3	-4.3231E-3	4.3247E+3	1.0000E-6	-1.0000E-6	3.9941E-3	-3.9992E-3	3.9966E+3	50.0000E+0	-1.4288E-9	50.0000E+0	-1.1440E-9	27.0768E-6	21.6614E-6	32.4921E-6	01:22:56	12/03/2023
10.0009E+0	9.9929E+0	9.9969E+0	4.0000E-3	1.0000E-6	-1.0000E-6	4.3261E-3	-4.3240E-3	4.3250E+3	1.0000E-6	-1.0000E-6	3.9944E-3	-3.9987E-3	3.9965E+3	50.0000E+0	-909.5642E-12	50.0000E+0	1.1889E-9	16.2461E-6	10.8307E-6	21.6614E-6	01:22:59	12/03/2023
9.9776E+0	10.0177E+0	9.9977E+0	-20.0500E-3	1.0000E-6	-1.0000E-6	4.3274E-3	-4.3248E-3	4.3261E+3	1.0000E-6	-1.0000E-6	3.9951E-3	-3.9999E-3	3.9975E+3	50.0000E+0	-1.1263E-9	50.0000E+0	-414.3009E-12	21.6614E-6	10.8307E-6	32.4921E-6	01:23:02	12/03/2023
10.0426E+0	10.0259E+0	10.0343E+0	8.3500E-3	1.0000E-6	-1.0000E-6	4.3285E-3	-4.3239E-3	4.3262E+3	1.0000E-6	-1.0000E-6	3.9953E-3	-3.9996E-3	3.9974E+3	50.0000E+0	1.7348E-9	50.0000E+0	1.4359E-9	10.8307E-6	10.8307E-6	10.8307E-6	01:23:05	12/03/2023
10.0142E+0	10.0274E+0	10.0208E+0	-6.6000E-3	1.0000E-6	-1.0000E-6	4.3281E-3	-4.3238E-3	4.3260E+3	1.0000E-6	-1.0000E-6	3.9955E-3	-3.9991E-3	3.9973E+3	50.0000E+0	259.3168E-12	50.0000E+0	1.4432E-9	0.0000E+0	-10.8307E-6	10.8307E-6	01:23:09	12/03/2023
10.0085E+0	9.9556E+0	9.9821E+0	26.4500E-3	1.0000E-6	-1.0000E-6	4.3264E-3	-4.3244E-3	4.3254E+3	1.0000E-6	-1.0000E-6	3.9940E-3	-3.9988E-3	3.9964E+3	50.0000E+0	-1.3480E-9	50.0000E+0	-239.1547E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:23:12	12/03/2023
9.9946E+0	9.9718E+0	9.9832E+0	11.4000E-3	1.0000E-6	-1.0000E-6	4.3273E-3	-4.3230E-3	4.3252E+3	1.0000E-6	-1.0000E-6	3.9941E-3	-3.9978E-3	3.9960E+3	50.0000E+0	131.8528E-12	50.0000E+0	1.8916E-9	10.8307E-6	21.6614E-6	0.0000E+0	01:23:15	12/03/2023
9.9444E+0	9.9579E+0	9.9512E+0	-6.7500E-3	1.0000E-6	-1.0000E-6	4.3259E-3	-4.3229E-3	4.3244E+3	1.0000E-6	-1.0000E-6	3.9934E-3	-3.9982E-3	3.9958E+3	50.0000E+0	2.3549E-9	50.0000E+0	1.7258E-9	-0.0000E+0	-0.0000E+0	-0.0000E+0	01:23:18	12/03/2023
9.9744E+0	10.0138E+0	9.9941E+0	-19.7000E-3	1.0000E-6	-1.0000E-6	4.3271E-3	-4.3239E-3	4.3255E+3	1.0000E-6	-1.0000E-6	3.9945E-3	-3.9987E-3	3.9966E+3	50.0000E+0	-985.1847E-12	50.0000E+0	-1.5358E-9	5.4154E-6	-0.0000E+0	10.8307E-6	01:23:22	12/03/2023
9.9902E+0	9.9599E+0	9.9750E+0	15.1500E-3	1.0000E-6	-1.0000E-6	4.3265E-3	-4.3233E-3	4.3249E+3	1.0000E-6	-1.0000E-6	3.9938E-3	-3.9983E-3	3.9960E+3	50.0000E+0	832.3059E-12	50.0000E+0	-1.2638E-9	5.4154E-6	10.8307E-6	-0.0000E+0	01:23:25	12/03/2023
9.9841E+0	10.0262E+0	10.0052E+0	-21.0500E-3	1.0000E-6	-1.0000E-6	4.3275E-3	-4.3242E-3	4.3258E+3	1.0000E-6	-1.0000E-6	3.9949E-3	-3.9992E-3	3.9971E+3	50.0000E+0	2.0823E-9	50.0000E+0	-1.2436E-9	-0.0000E+0	-0.0000E+0	-0.0000E+0	01:23:28	12/03/2023
10.0179E+0	9.9515E+0	9.9847E+0	33.2000E-3	1.0000E-6	-1.0000E-6	4.3268E-3	-4.3226E-3	4.3247E+3	1.0000E-6	-1.0000E-6	3.9934E-3	-3.9977E-3	3.9956E+3	50.0000E+0	-207.5120E-12	50.0000E+0	-84.5513E-12	5.4154E-6	-0.0000E+0	10.8307E-6	01:23:31	12/03/2023
9.9385E+0	9.9765E+0	9.9575E+0	-19.0000E-3	1.0000E-6	-1.0000E-6	4.3257E-3	-4.3229E-3	4.3243E+3	1.0000E-6	-1.0000E-6	3.9935E-3	-3.9975E-3	3.9955E+3	50.0000E+0	2.4577E-9	50.0000E+0	1.8036E-9	0.0000E+0	0.0000E+0	0.0000E+0	01:23:34	12/03/2023
9.9507E+0	9.9631E+0	9.9569E+0	-6.2000E-3	1.0000E-6	-1.0000E-6	4.3263E-3	-4.3230E-3	4.3246E+3	1.0000E-6	-1.0000E-6	3.9932E-3	-3.9982E-3	3.9957E+3	50.0000E+0	-962.7239E-12	50.0000E+0	1.6148E-9	0.0000E+0	-0.0000E+0	0.0000E+0	01:23:38	12/03/2023
9.9792E+0	9.9616E+0	9.9704E+0	8.8000E-3	1.0000E-6	-1.0000E-6	4.3259E-3	-4.3224E-3	4.3241E+3	1.0000E-6	-1.0000E-6	3.9934E-3	-3.9975E-3	3.9954E+3	50.0000E+0	-78.2362E-12	50.0000E+0	-255.0958E-12	27.0768E-6	10.8307E-6	43.3229E-6	01:23:41	12/03/2023
9.9486E+0	9.9704E+0	9.9595E+0	-10.9000E-3	1.0000E-6	-1.0000E-6	4.3261E-3	-4.3224E-3	4.3242E+3	1.0000E-6	-1.0000E-6	3.9933E-3	-3.9970E-3	3.9952E+3	50.0000E+0	-1.0750E-9	50.0000E+0	1.2441E-9	21.6614E-6	32.4921E-6	10.8307E-6	01:23:44	12/03/2023
9.9262E+0	9.9363E+0	9.9312E+0	-5.0500E-3	1.0000E-6	-1.0000E-6	4.3245E-3	-4.3227E-3	4.3236E+3	1.0000E-6	-1.0000E-6	3.9930E-3	-3.9974E-3	3.9952E+3	50.0000E+0	-248.1040E-12	50.0000E+0	1.7372E-9	-10.8307E-6	-10.8307E-6	-10.8307E-6	01:23:47	12/03/2023
9.9569E+0	9.9370E+0	9.9469E+0	9.9500E-3	1.0000E-6	-1.0000E-6	4.3264E-3	-4.3221E-3	4.3243E+3	1.0000E-6	-1.0000E-6	3.9926E-3	-3.9972E-3	3.9949E+3	50.0000E+0	353.8538E-12	50.0000E+0	-477.1207E-12	-0.0000E+0	-0.0000E+0	-0.0000E+0	01:23:51	12/03/2023
9.9456E+0	9.9621E+0	9.9538E+0	-8.2500E-3	1.0000E-6	-1.0000E-6	4.3256E-3	-4.3223E-3	4.3240E+3	1.0000E-6	-1.0000E-6	3.9932E-3	-3.9975E-3	3.9954E+3	50.0000E+0	-1.6558E-9	50.0000E+0	347.5102E-12	5.4154E-6	-0.0000E+0	10.8307E-6	01:23:54	12/03/2023
9.9620E+0	9.9746E+0	9.9683E+0	-6.3000E-3	1.0000E-6	-1.0000E-6	4.3261E-3	-4.3229E-3	4.3245E+3	1.0000E-6	-1.0000E-6	3.9936E-3	-3.9982E-3	3.9959E+3	50.0000E+0	1.5841E-9	50.0000E+0	-455.6733E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:23:57	12/03/2023
9.9800E+0	9.9477E+0	9.9639E+0	16.1500E-3	1.0000E-6	-1.0000E-6	4.3251E-3	-4.3219E-3	4.3235E+3	1.0000E-6	-1.0000E-6	3.9930E-3	-3.9966E-3	3.9948E+3	50.0000E+0	357.3564E-12	50.0000E+0	926.4348E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:24:00	12/03/2023
9.9154E+0	9.9092E+0	9.9123E+0	3.1000E-3	1.0000E-6	-1.0000E-6	4.3251E-3	-4.3215E-3	4.3233E+3	1.0000E-6	-1.0000E-6	3.9921E-3	-3.9970E-3	3.9945E+3	50.0000E+0	-681.7147E-12	50.0000E+0	-186.8944E-12	-5.4154E-6	0.0000E+0	-10.8307E-6	01:24:03	12/03/2023
9.9667E+0	9.9614E+0	9.9641E+0	2.6500E-3	1.0000E-6	-1.0000E-6	4.3251E-3	-4.3221E-3	4.3236E+3	1.0000E-6	-1.0000E-6	3.9927E-3	-3.9969E-3	3.9948E+3	50.0000E+0	752.8940E-12	50.0000E+0	1.4373E-9	0.0000E+0	-0.0000E+0	0.0000E+0	01:24:07	12/03/2023
9.9238E+0	9.9260E+0	9.9249E+0	-1.1000E-3	1.0000E-6	-1.0000E-6	4.3249E-3	-4.3214E-3	4.3231E+3	1.0000E-6	-1.0000E-6	3.9925E-3	-3.9963E-3	3.9944E+3	50.0000E+0	1.4970E-9	50.0000E+0	-113.8862E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:24:10	12/03/2023
9.9111E+0	9.9132E+0	9.9122E+0	-1.0500E-3	1.0000E-6	-1.0000E-6	4.3249E-3	-4.3213E-3	4.3231E+3	1.0000E-6	-1.0000E-6	3.9919E-3	-3.9955E-3	3.9937E+3	50.0000E+0	1.7567E-9	50.0000E+0	-1.3458E-9	5.4154E-6	10.8307E-6	-0.0000E+0	01:24:13	12/03/2023
9.8823E+0	9.8733E+0	9.8778E+0	4.5000E-3	1.0000E-6	-1.0000E-6	4.3233E-3	-4.3208E-3	4.3221E+3	1.0000E-6	-1.0000E-6	3.9908E-3	-3.9959E-3	3.9934E+3	50.0000E+0	-2.0156E-9	50.0000E+0	1.2845E-9	10.8307E-6	10.8307E-6	10.8307E-6	01:24:16	12/03/2023
9.9081E+0	9.9354E+0	9.9217E+0	-13.6500E-3	1.0000E-6	-1.0000E-6	4.3247E-3	-4.3227E-3	4.3237E+3	1.0000E-6	-1.0000E-6	3.9925E-3	-3.9979E-3	3.9952E+3	50.0000E+0	1.8342E-9	50.0000E+0	-167.7078E-12	0.0000E+0	-0.0000E+0	0.0000E+0	01:24:19	12/03/2023
9.9932E+0	9.9816E+0	9.9874E+0	5.8000E-3	1.0000E-6	-1.0000E-6	4.3258E-3	-4.3227E-3	4.3242E+3	1.0000E-6	-1.0000E-6	3.9933E-3	-3.9964E-3	3.9949E+3	50.0000E+0	2.1728E-9	50.0000E+0	164.6141E-12	5.4154E-6	10.8307E-6	0.0000E+0	01:24:23	12/03/2023
9.9342E+0	9.9085E+0	9.9214E+0	12.8500E-3	1.0000E-6	-1.0000E-6	4.3246E-3	-4.3220E-3	4.3233E+3	1.0000E-6	-1.0000E-6	3.9921E-3	-3.9965E-3	3.9943E+3	50.0000E+0	-1.9691E-9	50.0000E+0	1.0209E-9	16.2461E-6	32.4921E-6	0.0000E+0	01:24:26	12/03/2023
9.9234E+0	9.9231E+0	9.9232E+0	150.0000E-6	1.0000E-6	-1.0000E-6	4.3256E-3	-4.3209E-3	4.3233E+3	1.0000E-6	-1.0000E-6	3.9920E-3	-3.9964E-3	3.9942E+3	50.0000E+0	2.1924E-9	50.0000E+0	-142.7688E-12	5.4154E-6	10.8307E-6	-0.0000E+0	01:24:29	12/03/2023
9.9272E+0	9.9036E+0	9.9154E+0	11.8000E-3	1.0000E-6	-1.0000E-6	4.3242E-3	-4.3216E-3	4.3229E+3	1.0000E-6	-1.0000E-6	3.9915E-3	-3.9961E-3	3.9938E+3	50.0000E+0	-784.7394E-12	50.0000E+0	-1.0123E-9	0.0000E+0	-10.8307E-6	10.8307E-6	01:24:32	12/03/2023
9.9166E+0	9.9041E+0	9.9104E+0	6.2500E-3	1.0000E-6	-1.0000E-6	4.3249E-3	-4.3210E-3	4.3230E+3	1.0000E-6	-1.0000E-6	3.9912E-3	-3.9957E-3	3.9935E+3	50.0000E+0	917.7364E-12	50.0000E+0	1.4251E-9	10.8307E-6	10.8307E-6	10.8307E-6	01:24:36	12/03/2023
9.9000E+0	9.9237E+0	9.9119E+0	-11.8500E-3	1.0000E-6	-1.0000E-6	4.3244E-3	-4.3213E-3	4.3229E+3	1.0000E-6	-1.0000E-6	3.9916E-3	-3.9963E-3	3.9940E+3	50.0000E+0	2.4002E-9	50.0000E+0	1.5553E-9	10.8307E-6	10.8307E-6	10.8307E-6	01:24:39	12/03/2023
9.9259E+0	9.9054E+0	9.9156E+0	10.2500E-3	1.0000E-6	-1.0000E-6	4.3242E-3	-4.3214E-3	4.3228E+3	1.0000E-6	-1.0000E-6	3.9917E-3	-3.9966E-3	3.9942E+3	50.0000E+0	2.3078E-9	50.0000E+0	1.5763E-9	0.0000E+0	0.0000E+0	0.0000E+0	01:24:42	12/03/2023
9.9504E+0	9.9209E+0	9.9356E+0	14.7500E-3	1.0000E-6	-1.0000E-6	4.3249E-3	-4.3198E-3	4.3224E+3	1.0000E-6	-1.0000E-6	3.9914E-3	-3.9952E-3	3.9933E+3	50.0000E+0	2.0460E-9	50.0000E+0	-989.0003E-12	16.2461E-6	10.8307E-6	21.6614E-6	01:24:45	12/03/2023
9.8590E+0	9.8797E+0	9.8694E+0	-10.3500E-3	1.0000E-6	-1.0000E-6	4.3236E-3	-4.3206E-3	4.3221E+3	1.0000E-6	-1.0000E-6	3.9907E-3	-3.9948E-3	3.9928E+3	50.0000E+0	-1.2524E-9	50.0000E+0	159.1501E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:24:48	12/03/2023
9.8740E+0	9.8853E+0	9.8797E+0	-5.6500E-3	1.0000E-6	-1.0000E-6	4.3239E-3	-4.3215E-3	4.3227E+3	1.0000E-6	-1.0000E-6	3.9910E-3	-3.9955E-3	3.9933E+3	50.0000E+0	-859.2056E-12	50.0000E+0	1.4043E-9	10.8307E-6	0.0000E+0	21.6614E-6	01:24:52	12/03/2023
9.9269E+0	9.8989E+0	9.9129E+0	14.0000E-3	1.0000E-6	-1.0000E-6	4.3241E-3	-4.3210E-3	4.3225E+3	1.0000E-6	-1.0000E-6	3.9910E-3	-3.9946E-3	3.9928E+3	50.0000E+0	1.5502E-9	50.0000E+0	234.7000E-12	10.8307E-6	10.8307E-6	10.8307E-6	01:24:55	12/03/2023
9.8575E+0	9.8533E+0	9.8554E+0	2.1000E-3	1.0000E-6	-1.0000E-6	4.3227E-3	-4.3203E-3	4.3215E+3	1.0000E-6	-1.0000E-6	3.9902E-3	-3.9959E-3	3.9931E+3	50.0000E+0	1.8040E-9	50.0000E+0	-702.5132E-12	16.2461E-6	10.8307E-6	21.6614E-6	01:24:58	12/03/2023
9.9253E+0	9.9238E+0	9.9245E+0	750.0000E-6	1.0000E-6	-1.0000E-6	4.3244E-3	-4.3208E-3	4.3226E+3	1.0000E-6	-1.0000E-6	3.9911E-3	-3.9949E-3	3.9930E+3	50.0000E+0	-1.6932E-9	50.0000E+0	-967.5125E-12	5.4154E-6	10.8307E-6	-0.0000E+0	01:25:01	12/03/2023
9.8730E+0	9.8699E+0	9.8714E+0	1.5500E-3	1.0000E-6	-1.0000E-6	4.3229E-3	-4.3200E-3	4.3214E+3	1.0000E-6	-1.0000E-6	3.9909E-3	-3.9944E-3	3.9927E+3	50.0000E+0	1.1610E-9	50.0000E+0	1.7226E-9	5.4154E-6	-0.0000E+0	10.8307E-6	01:25:04	12/03/2023
9.8648E+0	9.8459E+0	9.8554E+0	9.4500E-3	1.0000E-6	-1.0000E-6	4.3230E-3	-4.3200E-3	4.3215E+3	1.0000E-6	-1.0000E-6	3.9900E-3	-3.9954E-3	3.9927E+3	50.0000E+0	78.1558E-12	50.0000E+0	640.0129E-12	0.0000E+0	0.0000E+0	0.0000E+0	01:25:08	12/03/2023
9.9051E+0	9.9337E+0	9.9194E+0	-14.3000E-3	1.0000E-6	-1.0000E-6	4.3246E-3	-4.3202E-3	4.3224E+3	1.0000E-6	-1.0000E-6	3.9912E-3	-3.9945E-3	3.9929E+3	50.0000E+0	-1.6533E-9	50.0000E+0	-822.2351E-12	5.4154E-6	0.0000E+0	10.8307E-6	01:25:11	12/03/2023
9.8486E+0	9.8330E+0	9.8408E+0	7.8000E-3	1.0000E-6	-1.0000E-6	4.3228E-3	-4.3206E-3	4.3217E+3	1.0000E-6	-1.0000E-6	3.9896E-3	-3.9944E-3	3.9920E+3	50.0000E+0	-856.8569E-12	50.0000E+0	1.6079E-9	5.4154E-6	10.8307E-6	0.0000E+0	01:25:14	12/03/2023
9.8650E+0	9.8850E+0	9.8750E+0	-10.0000E-3	1.0000E-6	-1.0000E-6	4.3235E-3	-4.3202E-3	4.3219E+3	1.0000E-6	-1.0000E-6	3.9902E-3	-3.9943E-3	3.9923E+3	50.0000E+0	-1.9610E-9	50.0000E+0	1.4294E-9	5.4154E-6	0.0000E+0	10.8307E-6	01:25:17	12/03/2023
9.8691E+0	9.8586E+0	9.8638E+0	5.2500E-3	1.0000E-6	-1.0000E-6	4.3235E-3	-4.3207E-3	4.3221E+3	1.0000E-6	-1.0000E-6	3.9904E-3	-3.9952E-3	3.9928E+3	50.0000E+0	-1.3269E-9	50.0000E+0	1.7651E-9	5.4154E-6	0.0000E+0	10.8307E-6	01:25:20	12/03/2023
9.9189E+0	9.9291E+0	9.9240E+0	-5.1000E-3	1.0000E-6	-1.0000E-6	4.3240E-3	-4.3203E-3	4.3222E+3	1.0000E-6	-1.0000E-6	3.9912E-3	-3.9949E-3	3.9931E+3	50.0000E+0	2.4825E-9	50.0000E+0	-1.0386E-9	5.4154E-6	10.8307E-6	-0.0000E+0	01:25:24	12/03/2023
9.8969E+0	9.8388E+0	9.8679E+0	29.0500E-3	1.0000E-6	-1.0000E-6	4.3222E-3	-4.3185E-3	4.3204E+3	1.0000E-6	-1.0000E-6	3.9890E-3	-3.9929E-3	3.9910E+3	50.0000E+0	2.2242E-9	50.0000E+0	-1.2792E-9	0.0000E+0	10.8307E-6	-10.8307E-6	01:25:27	12/03/2023
9.7920E+0	9.8697E+0	9.8308E+0	-38.8500E-3	1.0000E-6	-1.0000E-6	4.3219E-3	-4.3198E-3	4.3208E+3	1.0000E-6	-1.0000E-6	3.9897E-3	-3.9951E-3	3.9924E+3	50.0000E+0	774.6119E-12	50.0000E+0	79.9856E-12	-0.0000E+0	-0.0000E+0	-0.0000E+0	01:25:30	12/03/2023
9.9151E+0	9.9068E+0	9.9109E+0	4.1500E-3	1.0000E-6	-1.0000E-6	4.3246E-3	-4.3200E-3	4.3223E+3	1.0000E-6	-1.0000E-6	3.9905E-3	-3.9950E-3	3.9927E+3	50.0000E+0	1.4992E-9	50.0000E+0	-120.2133E-12	0.0000E+0	10.8307E-6	-10.8307E-6	01:25:33	12/03/2023
9.8796E+0	9.8504E+0	9.8650E+0	14.6000E-3	1.0000E-6	-1.0000E-6	4.3234E-3	-4.3200E-3	4.3217E+3	1.0000E-6	-1.0000E-6	3.9896E-3	-3.9946E-3	3.9921E+3	50.0000E+0	1.6768E-9	50.0000E+0	-1.4008E-9	-10.8307E-6	-21.6614E-6	0.0000E+0	01:25:37	12/03/2023
9.8727E+0	9.8889E+0	9.8808E+0	-8.1000E-3	1.0000E-6	-1.0000E-6	4.3231E-3	-4.3213E-3	4.3222E+3	1.0000E-6	-1.0000E-6	3.9903E-3	-3.9950E-3	3.9926E+3	50.0000E+0	-1.5840E-9	50.0000E+0	1.1317E-9	5.4154E-6	0.0000E+0	10.8307E-6	01:25:40	12/03/2023
9.8883E+0	9.8479E+0	9.8681E+0	20.2000E-3	1.0000E-6	-1.0000E-6	4.3225E-3	-4.3199E-3	4.3212E+3	1.0000E-6	-1.0000E-6	3.9897E-3	-3.9936E-3	3.9916E+3	50.0000E+0	-995.0348E-12	50.0000E+0	-1.3376E-9	0.0000E+0	0.0000E+0	0.0000E+0	01:25:43	12/03/2023
9.8242E+0	9.8013E+0	9.8127E+0	11.4500E-3	1.0000E-6	-1.0000E-6	4.3217E-3	-4.3184E-3	4.3201E+3	1.0000E-6	-1.0000E-6	3.9886E-3	-3.9933E-3	3.9910E+3	50.0000E+0	-1.8810E-9	50.0000E+0	692.0233E-12	10.8307E-6	21.6614E-6	0.0000E+0	01:25:46	12/03/2023
9.8213E+0	9.8479E+0	9.8346E+0	-13.3000E-3	1.0000E-6	-1.0000E-6	4.3226E-3	-4.3197E-3	4.3212E+3	1.0000E-6	-1.0000E-6	3.9892E-3	-3.9935E-3	3.9914E+3	50.0000E+0	993.8521E-12	50.0000E+0	987.0311E-12	0.0000E+0	10.8307E-6	-10.8307E-6	01:25:49	12/03/2023
9.8548E+0	9.8128E+0	9.8338E+0	21.0000E-3	1.0000E-6	-1.0000E-6	4.3220E-3	-4.3189E-3	4.3204E+3	1.0000E-6	-1.0000E-6	3.9889E-3	-3.9936E-3	3.9913E+3	50.0000E+0	2.3021E-9	50.0000E+0	-1.2568E-9	0.0000E+0	10.8307E-6	-10.8307E-6	01:25:53	12/03/2023
9.8352E+0	9.8628E+0	9.8490E+0	-13.8000E-3	1.0000E-6	-1.0000E-6	4.3232E-3	-4.3188E-3	4.3210E+3	1.0000E-6	-1.0000E-6	3.9894E-3	-3.9937E-3	3.9915E+3	50.0000E+0	-1.9238E-9	50.0000E+0	-371.2435E-12	5.4154E-6	-0.0000E+0	10.8307E-6	01:25:56	12/03/2023
9.8394E+0	9.8336E+0	9.8365E+0	2.9000E-3	1.0000E-6	-1.0000E-6	4.3218E-3	-4.3185E-3	4.3202E+3	1.0000E-6	-1.0000E-6	3.9888E-3	-3.9933E-3	3.9911E+3	50.0000E+0	1.9386E-9	50.0000E+0	-419.5593E-12	10.8307E-6	-0.0000E+0	21.6614E-6	01:25:59	12/03/2023
9.8328E+0	9.7989E+0	9.8159E+0	16.9500E-3	1.0000E-6	-1.0000E-6	4.3210E-3	-4.3190E-3	4.3200E+3	1.0000E-6	-1.0000E-6	3.9884E-3	-3.9931E-3	3.9908E+3	50.0000E+0	2.4845E-9	50.0000E+0	809.7217E-12	-5.4154E-6	-10.8307E-6	-0.0000E+0	01:26:02	12/03/2023
9.8378E+0	9.8185E+0	9.8282E+0	9.6500E-3	1.0000E-6	-1.0000E-6	4.3212E-3	-4.3187E-3	4.3200E+3	1.0000E-6	-1.0000E-6	3.9885E-3	-3.9934E-3	3.9909E+3	50.0000E+0	2.2567E-9	50.0000E+0	1.6215E-9	0.0000E+0	10.8307E-6	-10.8307E-6	01:26:06	12/03/2023
9.8356E+0	9.8446E+0	9.8401E+0	-4.5000E-3	1.0000E-6	-1.0000E-6	4.3210E-3	-4.3184E-3	4.3197E+3	1.0000E-6	-1.0000E-6	3.9890E-3	-3.9924E-3	3.9907E+3	50.0000E+0	986.0206E-12	50.0000E+0	1.7111E-9	-5.4154E-6	-10.8307E-6	0.0000E+0	01:26:09	12/03/2023
9.8055E+0	9.7926E+0	9.7991E+0	6.4500E-3	1.0000E-6	-1.0000E-6	4.3213E-3	-4.3180E-3	4.3196E+3	1.0000E-6	-1.0000E-6	3.9884E-3	-3.9927E-3	3.9906E+3	50.0000E+0	1.2840E-9	50.0000E+0	-720.5904E-12	0.0000E+0	-10.8307E-6	10.8307E-6	01:26:12	12/03/2023
